"school","letter","final_exam","course","class","gender","ethnic","major","tx_birth","tx_hs","zip","hs_chem","math_comp","curr_math","grand","parent","emp_on","emp_off","hrs","chem1","chem2","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","Q1A","Q1C","Q2A","Q2C","Q3A","Q3C","Q4A","Q4C","Q5A","Q5C","Q6A","Q6C","comm","pass","alg","conc","gp_edu"
"TSU","D",72,60,"SO",1,"White","stem","Y","Y","78","PAP","4, 5","5","Y","Y","N","Y","20-29",1,"Y",78,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,9,0,1,0,1,1,1,0,0,0,1,0,0,5,0,1,4,"YY"
"TSU","C",66,72.3,"JR",0,"Mixed","stem","Y","N","78","None","4, 3","None","Y","Y","N","Y","20-29",1,"Y",78,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,1,0,0,4,1,3,1,"YY"
"TSU","D",52,61.5,"JR",0,"Mixed","dual","Y","Y","78","PAP","3, 4, 5","None","N","N","N","Y","1-10",2,"Y",87,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"NN"
"TSU","D",62,61.9,"FR",1,"Other","stem","Y","Y","","","","","Other","Other","N","N","0",NA,"",78,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,9,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,3,"N/A"
"TSU","C",85,78.4,"FR",0,"Mixed","med","Y","Y","78","Reg","5","3","Other","Y","N","Y","20-29",1,"Y",87,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,7,0,0,1,1,1,0,1,0,0,1,0,0,5,1,3,2,"N/A"
"TSU","F",54,58.2,"JR",0,"Mixed","med","Y","Y","78","Reg","4","None","Y","Y","N","Y","20-29",1,"Y",87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,1,5,0,3,2,"YY"
"TSU","D",52,66,"JR",1,"Hisp","stem","Y","Y","75","Reg","4","5","Y","Y","N","Y","30-39",1,"Y",87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,1,4,0,2,2,"YY"
"TSU","C",61,76.2,"FR",0,"Black","med","Y","Y","77","PAP","1","None","Y","Y","N","N","0",1,"N",78,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,"YY"
"TSU","D",49,62.6,"FR",0,"White","stem","Y","Y","78","PAP","4","None","N","Y","N","Y","11-19",1,"Y",87,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,"NY"
"TSU","C",66,75.3,"FR",0,"Hisp","med","Y","Y","77","PAP","4","None","N","N","N","N","0",NA,"",87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,"NN"
"TSU","A",100,90.5,"FR",1,"White","stem","Y","Y","78","PAP","7","None","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TSU","B",86,79.1,"FR",0,"Hisp","stem","Y","Y","79","AP","5, 6","5I","N","N","N","N","0",1,"Y",78,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,14,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,"NN"
"TSU","D",52,67.4,"FR",1,"Hisp","stem","Y","Y","78","PAP","3, 4, 5","5","N","Y","N","N","0",1,"Y",87,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0,1,0,0,1,0,0,5,0,3,2,"NY"
"TSU","A",84,88.9,"FR",0,"Mixed","med","Y","Y","78","PAP","1","3","Y","Y","N","Y","1-10",1,"N",78,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,10,1,1,1,1,0,1,0,0,0,1,0,0,6,1,2,4,"YY"
"TSU","C",59,77.6,"FR",0,"White","stem","Y","Y","75","PAP","4, 5","5","N","N","N","N","0",1,"Y",87,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,6,1,1,1,1,0,1,0,0,1,1,0,1,8,1,3,5,"NN"
"TSU","C",82,75.4,"FR",0,"White","med","Y","Y","75","PAP","1","None","Y","Y","Y","N","11-19",1,"Y",78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,0,0,0,1,0,4,1,3,1,"YY"
"TSU","C",62,69.5,"FR",0,"White","med","Y","Y","75","Reg","3, 4","4","N","N","N","Y","11-19",1,"Y",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,1,0,0,1,0,1,5,0,3,2,"NN"
"TSU","B",72,80.3,"FR",0,"White","stem","Y","Y","76","PAP","4, 5","None","N","Y","N","Y","30-39",1,"Y",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,6,1,4,2,"NY"
"TSU","C",52,68.4,"FR",0,"Hisp","stem","Y","Y","77","Reg","5","None","Other","Y","N","N","0",1,"Y",87,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,4,0,2,2,"N/A"
"TSU","C",82,75.9,"FR",0,"White","med","Y","Y","78","PAP","3","None","Y","Y","N","Y","1-10",1,"Y",78,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,10,0,1,1,1,0,0,1,0,0,0,0,0,4,1,2,2,"YY"
"TSU","A",86,90.5,"FR",0,"White","med","Y","Y","77","Reg","4, 5","None","Y","Y","N","N","0",1,"N",87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,5,1,1,1,0,1,0,1,0,1,1,0,0,7,1,5,2,"YY"
"TSU","C",72,75.7,"FR",1,"Mixed","stem","Y","Y","78","Reg","4","4","Y","Y","N","N","0",1,"N",87,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,6,1,0,1,0,0,0,0,0,0,1,0,1,4,1,2,2,"YY"
"TSU","C",51,69.2,"FR",1,"Other","stem","Y","Y","79","PAP","6","None","N","Y","N","N","0",1,"Y",87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NY"
"TSU","D",61,65.7,"FR",0,"Hisp","med","Y","Y","77","AP","3, 4, 5","None","Other","Y","N","N","0",1,"Y",78,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N/A"
"TSU","C",72,71.7,"FR",0,"Asian","med","Y","Y","75","Reg","5","3","N","Y","N","N","0",1,"N",78,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,1,1,1,0,0,0,0,0,1,0,1,5,1,1,4,"NY"
"TSU","D",56,64.9,"JR",0,"Hisp","dual","Y","Y","78","Reg","3, 4, 5","None","Y","Y","N","Y","30-39",1,"N",78,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,9,1,0,1,1,0,0,1,0,0,1,0,0,5,0,3,2,"YY"
"TSU","C",52,70.7,"SO",1,"White","med","Y","Y","77","PAP","4","None","Y","Y","N","N","0",1,"Y",87,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,1,1,0,1,0,0,0,0,0,0,4,1,2,2,"YY"
"TSU","F",55,55.6,"FR",0,"Mixed","dual","Y","Y","77","Reg","4","None","Y","Y","N","N","0",1,"Y",78,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,6,0,0,1,0,0,0,1,0,0,1,0,1,4,0,2,2,"YY"
"TSU","A",91,88.6,"FR",0,"Hisp","med","Y","Y","78","AP","3, 5","None","Other","Y","N","N","0",1,"Y",87,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,1,1,6,1,3,3,"N/A"
"TSU","A",86,89.2,"FR",0,"Mixed","med","Y","Y","78","Reg","3, 4, 5","None","Y","Y","N","N","0",1,"Y",87,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,7,1,1,1,1,1,1,1,0,0,0,1,0,8,1,5,3,"YY"
"TSU","B",68,81.6,"SO",0,"White","med","Y","Y","","","","","Other","Other","N","N","0",NA,"",78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,1,3,0,"N/A"
"TSU","C",82,72.2,"SO",0,"White","med","Y","Y","77","PAP","3, 4","5","Y","Y","N","N","0",1,"Y",78,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,3,1,2,1,"YY"
"TSU","A",100,99.2,"FR",0,"White","stem","Y","Y","78","PAP","3, 5, 6","None","Y","Y","N","N","0",1,"N",87,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,0,10,1,6,4,"YY"
"TSU","C",59,68.2,"FR",1,"White","stem","Y","Y","78","PAP","3, 5","None","Y","Y","N","N","0",1,"Y",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4,0,3,1,"YY"
"TSU","A",100,95.2,"FR",0,"Mixed","stem","Y","Y","78","PAP","4, 5","None","Other","Y","N","N","0",1,"Y",78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,1,0,1,0,0,0,1,1,6,1,4,2,"N/A"
"TSU","C",74,73.1,"FR",0,"White","other","Y","Y","77","PAP","4, 5","None","Y","Y","N","Y","11-19",1,"N",87,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,1,1,1,0,0,0,0,1,0,1,6,1,3,3,"YY"
"TSU","D",52,60.3,"JR",1,"White","other","Y","Y","77","Reg","4","None","N","N","N","Y","11-19",2,"Y",78,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,10,0,0,1,0,0,0,1,0,1,0,0,1,4,0,3,1,"NN"
"TSU","B",89,81.1,"FR",1,"Asian","med","Y","Y","77","PAP","6","None","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,15,0,1,1,1,1,0,0,0,0,1,0,1,6,1,2,4,"YY"
"UNTB","F",52.5,49.6,"FR",-1,"Black","stem","Y","Y","77","PAP","None","3","Y","Y","Y","N","11-19",1,"Y",87,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,"YY"
"UNTB","C",60,76.6,"FR",1,"Other","stem","Y","N","","Reg","6","6","Other","Y","N","N","11-19",1,"Y",87,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,9,1,1,1,0,1,0,1,0,0,1,0,1,7,1,4,3,"N/A"
"UNTB","D",47.5,67.5,"FR",1,"Mixed","stem","Y","N","Oman","Reg","7","None","N","N","N","N","0",1,"N",87,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,4,1,0,0,0,1,0,1,0,0,1,1,1,6,0,4,2,"NN"
"UNTB","C",62.5,70.2,"SO",1,"Other","stem","Y","N","31","Reg","5","5","Y","Y","N","N","0",1,"N",78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,0,0,1,0,0,1,0,0,6,1,3,3,"YY"
"UNTB","D",35,59.1,"SO",1,"Other","stem","Y","N","31","Reg","6","6","N","Y","N","N","0",1,"N",87,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,15,0,1,0,1,1,1,1,0,0,1,1,1,8,0,3,5,"NY"
"UNTB","B",80,87.6,"FR",0,"White","med","Y","Y","78","Reg","None","None","Other","Y","N","Y","11-19",1,"Y",78,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,5,1,1,1,0,1,0,1,0,0,0,0,0,5,1,4,1,"N/A"
"UNTB","C",65,69.7,"JR",1,"Hisp","stem","Y","Y","76","Reg","346","None","Other","Y","N","N","0",1,"Y",78,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,1,0,0,3,0,1,2,"N/A"
"UNTB","C",67.5,77.5,"SO",1,"Hisp","stem","Y","Y","75","AP","7","6","N","N","N","Y","20-29",1,"N ",78,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,9,1,1,1,1,0,0,0,0,1,0,0,0,5,1,3,2,"NN"
"UNTB","A",92.5,92.4,"FR",1,"Hisp","stem","Y","Y","77","AP","567","4","N","N","Y","N","20-29",1,"N",87,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,11,0,1,1,1,1,1,1,0,1,0,1,0,8,1,5,3,"NN"
"UNTB","C",52.5,70.9,"JR",1,"White","stem","N","Y","76","RegPAPAP","456","Non","Other","N","N","Y","30-39",2,"N ",78,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,1,1,0,0,0,0,4,1,1,3,"N/A"
"UNTB","D",55,66.6,"JR",1,"Hisp","med","Y","Y","","PAP","45","None","Other","Y","N","Y","20-29",3,"Y",87,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,15,1,1,1,0,1,0,1,0,1,0,1,0,7,0,6,1,"N/A"
"UNTB","A",82.5,89.8,"FR",1,"Asian","stem","Y","N","44","Reg","6","5","N","Y","N","N","0",1,"N",78,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12,1,0,1,1,0,0,1,0,1,0,1,0,6,1,5,1,"NY"
"UNTB","C",55,76.3,"FR",1,"Hisp","med","Y","Y","75","PAP","None","2","Other","Y","N","Y","20-29",1,"Y ",78,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,10,1,1,1,1,1,0,1,0,1,1,0,1,9,1,5,4,"N/A"
"UNTB","D",42.5,60.4,"SO",1,"White","stem","Y","Y","75","Reg","45","5","Other","Y","N","N","0",1,"N",78,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,1,1,0,1,1,1,1,9,0,4,5,"N/A"
"UNTB","B",70,80.5,"FR",1,"Hisp","stem","Y","Y","76","PAP","6","6","N","N","Y","Y","20-29",1,"N",87,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,8,1,0,0,1,0,1,1,0,0,0,0,1,5,1,2,3,"NN"
"UNTB","B",77.5,85.7,"JR",0,"Black","med","Y","Y","75","AP","456","2","N","Y","N","N","0",1,"Y",78,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,0,1,1,1,0,10,1,6,4,"NY"
"UNTB","B",70,86.6,"JR",1,"White","stem","Y","Y","75","PAP AP","67","None","N","N","N","Y","11-19",1,"N",78,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,15,1,1,1,1,1,0,1,0,0,1,1,1,9,1,5,4,"NN"
"UNTB","C",52.5,75.1,"FR",0,"White","stem","Y","Y","75","PAP","5","5","Other","N","N","N","0",1,"Y",78,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,6,1,1,0,0,1,0,1,1,1,0,1,1,8,1,5,3,"N/A"
"UNTB","D",55,68.6,"FR",0,"Hisp","med","Y","Y","79","PAP AP","56","2","N","Y","N","N","0",1,"Y ",87,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,7,0,0,1,1,0,0,1,0,1,1,1,0,6,0,4,2,"NY"
"UNTB","B",80,87,"SO",1,"Hisp","stem","N","Y","76","Reg","45","5","N","N","N","Y","11-19",1,"N",78,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,8,1,0,1,1,1,0,1,0,1,0,1,1,8,1,6,2,"NN"
"UNTB","C",75,77.2,"JR",1,"White","stem","Y","Y","77","Reg","345","5","Y","Y","N","Y","20-29",1,"Y",87,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,15,1,1,1,1,0,1,1,0,0,1,1,1,9,1,4,5,"YY"
"UNTB","C",65,75.4,"JR",1,"Mixed","stem","N","Y","76","None","5","None","N","Y","N","Y","40+",2,"Y",87,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,1,0,1,0,0,0,4,1,2,2,"NY"
"UNTB","C",50,76.4,"FR",0,"Hisp","stem","Y","Y","75","AP","None","2","N","N","N","N","0",1,"Y ",78,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,9,1,0,1,0,1,1,1,0,1,0,1,0,7,1,6,1,"NN"
"UNTB","F",40,55.2,"FR",1,"Hisp","stem","Y","Y","76","Reg","5","None","N","N","N","N","0",1,"Y",87,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,1,0,5,0,3,2,"NN"
"UNTB","A",85,96.5,"FR",1,"Asian","stem","Y","N","Taiwan","IB","","4","N","Y","N","N","11-19",1,"Y ",78,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,15,0,1,1,1,1,1,1,0,0,1,1,1,9,1,4,5,"NY"
"UNTB","C",62.5,74.8,"JR",0,"White","med","Y","Y","75","Reg","None","2","Y","Y","N","Y","30-39",2,"Y",87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,1,0,5,1,3,2,"YY"
"UNTB","B",70,84.5,"JR",1,"White","stem","Y","Y","75","PAP","7","None","Y","Y","N","Y","20-29",1,"N",87,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"YY"
"UNTB","B",72.5,82.9,"FR",0,"Mixed","stem","Y","Y","76","PAP","6","6","Y","Y","Y","N","20-29",1,"N",87,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,15,1,1,0,1,1,1,1,0,1,1,1,0,9,1,5,4,"YY"
"UNTB","D",45,67.6,"FR",1,"Black","stem","N","Y","77","PAP","None","4","Y","Y","N","Y","0",1,"Y",78,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,15,0,1,1,1,0,0,0,0,0,1,1,0,5,0,2,3,"YY"
"UNTB","C",57.5,78.9,"SO",1,"Asian","med","Y","Y","75","PAP","34","None","N","N","N","Y","11-19",1,"Y",87,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,11,1,1,1,1,0,0,1,0,1,1,1,0,8,1,5,3,"NN"
"UNTB","C",50,76.7,"FR",1,"White","med","N","Y","75","Re","6","25","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,1,1,0,1,1,0,6,1,3,3,"YY"
"UNTB","A",87.5,92.4,"FR",1,"White","stem","Y","Y","78","Reg, AP","35","5","Y","Y","N","N","0",1,"N",78,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,17,1,1,1,1,0,0,1,0,0,1,1,0,7,1,4,3,"YY"
"UNTB","B",67.5,82.4,"FR",1,"Mixed","stem","Y","Y","75","PAP","6","6","N","N","N","Y","20-29",1,"N",78,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,15,1,1,1,1,1,1,1,0,1,0,1,1,10,1,6,4,"NN"
"UNTB","D",42.5,66.1,"FR",0,"Mixed","other","Y","Y","75","PAP","5","1","N","Y","N","Y","11-19",1,"Y",87,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,9,1,1,0,1,0,0,1,0,1,1,1,1,8,0,4,4,"NY"
"UNTB","B",85,83.8,"JR",1,"Mixed","stem","Y","Y","75","Reg","6","None","Y","Y","N","Y","11-19",1,"Y",87,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,8,0,1,1,0,0,1,0,0,1,1,0,1,6,1,2,4,"YY"
"UNTB","A",90,98.1,"FR",1,"White","stem","Y","Y","76","PAP","None","5","Y","Y","N","Y","11-19",1,"N",78,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,0,11,1,6,5,"YY"
"UNTB","C",75,77.3,"SO",0,"White","stem","N","N","96","Reg","234","None","N","N","N","N","0",3,"N",78,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,0,0,0,1,0,0,1,0,0,0,0,1,3,1,1,2,"NN"
"UNTB","A",80,89.8,"FR",1,"White","med","Y","Y","78","PAP","5","5","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,1,1,1,1,0,0,1,0,1,1,1,1,9,1,5,4,"YY"
"UNTB","C",52.5,69.4,"SO",1,"Hisp","stem","Y","Y","78","Reg","45","5","N","N","N","N","0",1,"N",87,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,0,1,0,1,0,1,0,1,0,1,1,7,0,6,1,"NN"
"UNTB","F",22.5,36.1,"FR",0,"Hisp","stem","Y","Y","75","PAP","None","None","Y","Y","N","N","0",1,"Y",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,"YY"
"UNTB","D",60,67.4,"SO",1,"Hisp","stem","Y","Y","75","Reg","45","5","N","N","N","Y","30-39",1,"N",78,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1,1,4,0,2,2,"NN"
"UNTB","B",77.5,80.8,"FR",1,"Black","stem","Y","Y","75","Pap","5","5","N","Y","N","Y","11-19",1,"N",87,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,1,1,0,1,0,0,0,5,1,2,3,"NY"
"UNTB","C",65,76.6,"SO",1,"White","stem","Y","Y","76","PAP","4","4","Other","Y","N","Y","30-39",1,"N",78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4,0,1,1,0,0,0,1,0,0,1,1,1,6,1,3,3,"N/A"
"UNTB","C",47.5,70.6,"JR",1,"Hisp","stem","N","Y","77","Reg","4567","None","N","N","N","N","0",1,"N",78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,9,1,5,4,"NN"
"UNTB","C",52.5,72.2,"JR",0,"Hisp","med","Y","Y","78","PAP","345","None","N","N","N","N","0",2,"N",87,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,3,1,1,2,"NN"
"UNTB","F",32.5,40.5,"FR",0,"Black","med","Y","Y","78","PAP","3","1","Other","Y","N","N","0",1,"Y",78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,"N/A"
"UNTB","F",40,48.3,"JR",1,"Hisp","stem","Y","Y","78","PAP","456","6","N","N","N","Y","20-29",2,"N",87,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,1,0,1,0,1,0,5,0,4,1,"NN"
"UNTB","B",67.5,79.9,"FR",0,"White","stem","Y","Y","78","PAP","None","2","N","N","N","N","0",1,"Y",87,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,7,1,1,1,1,0,1,1,0,1,1,1,0,9,1,5,4,"NN"
"UNTB","B",70,85.1,"SO",1,"White","med","Y","Y","79","Reg","3","None","Y","Y","N","N","0",1,"Y",78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,1,0,0,1,1,0,6,1,3,3,"YY"
"UNTB","F",57.5,54.9,"SO",1,"White","stem","Y","Y","76","PAP","6","6","Y","Y","N","N","0",1,"N",87,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,16,1,1,0,1,0,1,1,1,1,0,1,1,9,0,4,5,"YY"
"UNTB","B",72.5,80.8,"SR",0,"White","stem","N","Y","","Reg AP","567","None","Other","N","N","N","0",1,"N",87,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6,1,1,0,1,0,0,1,0,1,1,1,0,7,1,4,3,"N/A"
"UNTB","C",62.5,78,"FR",0,"Asian","stem","Y","N","73","PAP","3567","5","N","N","N","N","0",1,"Y",78,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,14,1,1,0,1,0,0,1,0,0,1,1,0,6,1,3,3,"NN"
"UNTB","F",37.5,45.4,"FR",1,"Black","med","Y","Y","76","Reg","5","2","Other","Y","N","N","0",1,"N",78,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,1,1,0,1,0,1,0,0,1,5,0,3,2,"N/A"
"UNTB","B",70,81.8,"FR",0,"Black","med","Y","Y","75","Reg","None","1","N","N","N","N","0",1,"Y",78,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,1,0,1,0,1,0,6,1,5,1,"NN"
"UNTB","F",25,41.1,"SO",0,"White","stem","Y","Y","76","Reg","4","None","Other","Y","N","Y","40+",1,"Y",78,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,1,1,1,0,1,1,0,1,0,0,1,8,0,4,4,"N/A"
"UNTB","A",77.5,90.3,"FR",1,"Black","stem","Y","Y","75","Reg","None","5","Other","Y","N","Y","11-19",1,"Y",78,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,13,1,1,1,1,0,1,1,0,1,1,1,0,9,1,5,4,"N/A"
"UNTB","C",60,77.3,"SR",0,"White","other","N","Y","75","PAP","3","None","Y","Y","N","N","0",2,"N ",78,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,9,1,1,0,1,0,1,1,0,1,1,0,1,8,1,3,5,"YY"
